"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
9.94030844680746,6.22297708006368,1.73539895086949,3.5859057520726,0.000335910268719215,0.0028997432059028,"IGLVI-70"
14.5560690081079,6.19664402429248,1.29924039974283,4.76943606858209,1.84742360713837e-06,3.88076130243697e-05,"PSPHP1"
9.73627296286029,6.18893599489557,1.64018892116841,3.77330679107794,0.000161097986609415,0.00161276533496337,"FLT1P1"
25.0730245007552,6.17468777888447,1.17445774658282,5.25747971508572,1.46042997426674e-07,4.41730052490543e-06,"MTCO2P11"
5327.60596054374,6.1484748185661,1.69347763416686,3.6306796703524,0.000282675844037096,0.00253147110081351,"MMP1"
7164.06788823888,6.13945135792971,1.99428129226666,3.07852828070796,0.00208025784056655,0.0122485581652558,"IGKV3-20"
9.3301848542924,6.13633153323632,1.80107897958001,3.40703078699372,0.000656737187631542,0.00494718779098332,"IGHE"
9.34622791298746,6.13498389238982,1.6584334112328,3.69926452930623,0.000216225144703016,0.00204610765501825,"SMKR1"
9.36151494320733,6.13318171864271,1.69231540451182,3.62413631778761,0.000289928667940435,0.00258498947251044,"TRAJ40"
51.8509408283257,6.0887044855236,1.1435858934254,5.32422139913427,1.0138636061049e-07,3.21331699848748e-06,"IGKV2-24"
9.23413843695612,6.06886537722823,2.85148510730046,2.12831740263715,0.0333107761857831,0.103091690447575,"IL24"
2463.02597647161,6.06570891677036,1.8884487865247,3.21200604435402,0.00131811602058705,0.00860782174206565,"IGHV1-18"
4662.31846487156,6.04009060081825,1.73137080676626,3.48861756084448,0.000485525265694957,0.00390348992657743,"IGHA1"
12.9472877862388,6.03440463760427,1.69978503853335,3.55009868942666,0.000385086761473589,0.00324944548789943,"HSPE1P26"
23750.079019554,6.02067963656125,1.68559073923188,3.57185139692027,0.000354466534431473,0.00303226817573062,"MMP3"
8.83930742835976,6.00631434711808,2.45359871669071,2.44796115447072,0.0143667143849514,0.0548923953581532,"IGHV3OR16-12"
8.48849259075564,5.99396631210754,2.03412234142911,2.94670885326217,0.00321175446271316,0.0172078686123041,"DHFRP1"
4490.47015323929,5.99359363868488,2.10532324366682,2.84687572643045,0.00441505940901434,0.0221332140706188,"IGKV1-33"
8.38374118411978,5.98317435498325,1.82043431085706,3.28667413006864,0.00101378074342986,0.00697088267593018,"TRAJ19"
8.18065309697188,5.95230768928025,1.7156071197037,3.46950512207495,0.000521418125319892,0.00414133532628173,"TRAV9-2"
