"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj","GeneRatio"
"GO:0030688",0.241471844960112,0.898420342369821,5,14,"preribosome, small subunit precursor","CC",1,0.00116658889407373
"GO:0000835",0.241739733335252,0.930292764430483,3,7,"ER ubiquitin ligase complex","CC",1,0.000699953336444237
"GO:0140240",0.242497058336435,1,1,1,"perforant pathway to dendrate granule cell synapse","CC",1,0.000233317778814746
"GO:0000015",0.243617488563306,0.955096464822377,2,4,"phosphopyruvate hydratase complex","CC",1,0.000466635557629491
"GO:0042585",0.243919328393913,0.955001549999512,2,4,"germinal vesicle","CC",1,0.000466635557629491
"GO:0110158",0.243943026235889,0.954994094101091,2,4,"calpain complex","CC",1,0.000466635557629491
"GO:0071561",0.244000090724062,1,1,1,"nucleus-vacuole junction","CC",1,0.000233317778814746
"GO:0034362",0.244201722002426,0.896829719768386,5,14,"low-density lipoprotein particle","CC",1,0.00116658889407373
"GO:0033256",0.24426944790924,0.954891334736119,2,4,"I-kappaB/NF-kappaB complex","CC",1,0.000466635557629491
"GO:0010008",0.244670355521734,0.784977746242716,149,565,"endosome membrane","CC",1,0.0347643490433971
"GO:0005958",0.245711637118908,0.928527450468157,3,7,"DNA-dependent protein kinase-DNA ligase 4 complex","CC",1,0.000699953336444237
"GO:0017122",0.246689544129674,1,1,1,"protein N-acetylglucosaminyltransferase complex","CC",1,0.000233317778814746
"GO:0101004",0.24840562032968,0.953579636970554,2,4,"cytolytic granule membrane","CC",1,0.000466635557629491
"GO:1990070",0.248422440653855,1,1,1,"TRAPPI protein complex","CC",1,0.000233317778814746
"GO:0001739",0.248906545968256,0.927094403379827,3,7,"sex chromatin","CC",1,0.000699953336444237
"GO:0045179",0.248939349533535,0.927079629205444,3,7,"apical cortex","CC",1,0.000699953336444237
"GO:0032476",0.249074247203212,0.953365922274139,2,4,"polyprenyl diphosphate synthase complex","CC",1,0.000466635557629491
"GO:0098850",0.249354578783159,0.893804999760952,5,14,"extrinsic component of synaptic vesicle membrane","CC",1,0.00116658889407373
"GO:0042629",0.24990617292365,0.953099360643125,2,4,"mast cell granule","CC",1,0.000466635557629491
"GO:0008180",0.250437175144174,0.851766828142439,11,35,"COP9 signalosome","CC",1,0.0025664955669622
"GO:0032777",0.250442769554064,0.952927043590259,2,4,"piccolo histone acetyltransferase complex","CC",1,0.000466635557629491
"GO:0106139",0.250961752903915,0.882899436032314,6,17,"symbiont cell surface","CC",1,0.00139990667288847
"GO:0034676",0.251317099470665,1,1,1,"integrin alpha6-beta4 complex","CC",1,0.000233317778814746
"GO:0005597",0.251354776158465,1,1,1,"collagen type XVI trimer","CC",1,0.000233317778814746
"GO:0071665",0.251716559292521,1,1,1,"gamma-catenin-TCF7L2 complex","CC",1,0.000233317778814746
"GO:0140288",0.25221405886172,0.892113939047294,5,14,"GBAF complex","CC",1,0.00116658889407373
"GO:0030139",0.252546740847289,0.785594905864678,91,339,"endocytic vesicle","CC",1,0.0212319178721419
"GO:0031902",0.253581658094218,0.798196759198099,48,175,"late endosome membrane","CC",1,0.0111992533831078
"GO:0072487",0.253820073027647,0.951835583456767,2,4,"MSL complex","CC",1,0.000466635557629491
"GO:0140284",0.25389213864913,0.95181216361344,2,4,"endoplasmic reticulum-endosome membrane contact site","CC",1,0.000466635557629491
"GO:0031984",0.253901863300581,0.765784871894734,379,1473,"organelle subcompartment","CC",1,0.0884274381707886
"GO:0008024",0.254892517528352,0.924378078139997,3,7,"cyclin/CDK positive transcription elongation factor complex","CC",1,0.000699953336444237
"GO:0000118",0.255573099312419,0.816837672685967,24,82,"histone deacetylase complex","CC",1,0.0055996266915539
"GO:0120095",0.255973740908789,1,1,1,"vacuole-isolation membrane contact site","CC",1,0.000233317778814746
"GO:0031616",0.256202231970332,0.889740456457674,5,14,"spindle pole centrosome","CC",1,0.00116658889407373
"GO:0031475",0.256733971989541,1,1,1,"myosin V complex","CC",1,0.000233317778814746
"GO:0070876",0.25686376084421,0.950841708836908,2,4,"SOSS complex","CC",1,0.000466635557629491
"GO:0000815",0.256868309562326,0.90231395958115,4,11,"ESCRT III complex","CC",1,0.000933271115258983
"GO:1904930",0.256868309562326,0.90231395958115,4,11,"amphisome membrane","CC",1,0.000933271115258983
"GO:0072536",0.257263799718154,0.950710359239919,2,4,"interleukin-23 receptor complex","CC",1,0.000466635557629491
"GO:0061845",0.25791249641396,1,1,1,"neuron projection branch point","CC",1,0.000233317778814746
"GO:0061846",0.25791249641396,1,1,1,"dendritic spine cytoplasm","CC",1,0.000233317778814746
"GO:0002947",0.258006839836713,0.950465942063323,2,4,"tumor necrosis factor receptor superfamily complex","CC",1,0.000466635557629491
"GO:0014802",0.258172074485679,0.950411510626845,2,4,"terminal cisterna","CC",1,0.000466635557629491
"GO:0042567",0.25919866474457,0.950072689498857,2,4,"insulin-like growth factor ternary complex","CC",1,0.000466635557629491
"GO:0000791",0.26054684523571,0.827562299063272,16,54,"euchromatin","CC",1,0.00373308446103593
"GO:0005874",0.260722295064852,0.773871749360132,116,436,"microtubule","CC",1,0.0270648623425105
"GO:1990712",0.261680758541098,0.92124817209999,3,7,"HFE-transferrin receptor complex","CC",1,0.000699953336444237
"GO:0016035",0.261827616961235,0.94919996291869,2,4,"zeta DNA polymerase complex","CC",1,0.000466635557629491
"GO:0030905",0.262250799833396,0.949058800045262,2,4,"retromer, tubulation complex","CC",1,0.000466635557629491
"GO:0036449",0.262559327868865,0.920839234142963,3,7,"microtubule minus-end","CC",1,0.000699953336444237
"GO:0140634",0.263688108170681,1,1,1,"CARD8 inflammasome complex","CC",1,0.000233317778814746
"GO:0034363",0.263774303625578,0.948549035401793,2,4,"intermediate-density lipoprotein particle","CC",1,0.000466635557629491
"GO:0032589",0.264362989065173,0.820158333872052,18,60,"neuron projection membrane","CC",1,0.00419972001866542
"GO:0032591",0.264751524323835,0.884594072371351,5,14,"dendritic spine membrane","CC",1,0.00116658889407373
"GO:0031461",0.264791211211953,0.784519209744782,56,206,"cullin-RING ubiquitin ligase complex","CC",1,0.0130657956136258
"GO:0034693",0.264920108700258,1,1,1,"U11/U12 snRNP","CC",1,0.000233317778814746
"GO:0043033",0.265326773516607,1,1,1,"isoamylase complex","CC",1,0.000233317778814746
"GO:0030526",0.265413801053879,0.947997723466078,2,4,"granulocyte macrophage colony-stimulating factor receptor complex","CC",1,0.000466635557629491
"GO:1905720",0.266874695980991,1,1,1,"cytoplasmic microtubule bundle","CC",1,0.000233317778814746
"GO:0120282",0.267007953559588,1,1,1,"autolysosome lumen","CC",1,0.000233317778814746
"GO:1990477",0.267636139553111,1,1,1,"MTREC complex","CC",1,0.000233317778814746
"GO:0097140",0.267801305986967,1,1,1,"BIM-BCL-xl complex","CC",1,0.000233317778814746
"GO:0097141",0.267801305986967,1,1,1,"BIM-BCL-2 complex","CC",1,0.000233317778814746
"GO:0016938",0.267830507247758,1,1,1,"kinesin I complex","CC",1,0.000233317778814746
"GO:0005590",0.267861261111898,1,1,1,"collagen type VII trimer","CC",1,0.000233317778814746
"GO:0098648",0.267861261111898,1,1,1,"collagen anchoring fibril","CC",1,0.000233317778814746
"GO:0098652",0.267861261111898,1,1,1,"collagen type VII anchoring fibril","CC",1,0.000233317778814746
"GO:0032420",0.268220955055706,0.819165604734765,17,57,"stereocilium","CC",1,0.00396640223985068
"GO:1990675",0.269552584248716,1,1,1,"Golgi medial cisterna membrane","CC",1,0.000233317778814746
"GO:1990676",0.269552584248716,1,1,1,"Golgi trans cisterna membrane","CC",1,0.000233317778814746
"GO:0098845",0.269872839118436,0.861070914785649,7,21,"postsynaptic endosome","CC",1,0.00163322445170322
"GO:0060199",0.270770534699608,0.946176603207532,2,4,"clathrin-sculpted glutamate transport vesicle","CC",1,0.000466635557629491
"GO:0060203",0.270770534699608,0.946176603207532,2,4,"clathrin-sculpted glutamate transport vesicle membrane","CC",1,0.000466635557629491
"GO:0033593",0.270849238710487,1,1,1,"BRCA2-MAGE-D1 complex","CC",1,0.000233317778814746
"GO:0030658",0.270882276964611,0.776000855902697,64,236,"transport vesicle membrane","CC",1,0.0149323378441437
"GO:0098674",0.271067111922282,1,1,1,"extrinsic component of neuronal dense core vesicle membrane","CC",1,0.000233317778814746
"GO:0098922",0.271067111922282,1,1,1,"extrinsic component of dense core granule membrane","CC",1,0.000233317778814746
"GO:0099164",0.27115306811361,1,1,1,"postsynaptic specialization membrane of symmetric synapse","CC",1,0.000233317778814746
"GO:1990604",0.271890615688132,0.945791966195511,2,4,"IRE1-TRAF2-ASK1 complex","CC",1,0.000466635557629491
"GO:1990047",0.272549025704883,1,1,1,"spindle matrix","CC",1,0.000233317778814746
"GO:0099634",0.273829047771627,0.78684055631472,38,134,"postsynaptic specialization membrane","CC",1,0.00886607559496034
"GO:0032279",0.274371412782203,0.764849145039558,95,349,"asymmetric synapse","CC",1,0.0221651889874008
"GO:1990454",0.275321553563205,0.914799330162171,3,7,"L-type voltage-gated calcium channel complex","CC",1,0.000699953336444237
"GO:0098683",0.276135637301467,1,1,1,"cochlear hair cell ribbon synapse","CC",1,0.000233317778814746
"GO:0005680",0.277003679192703,0.85515490099575,7,22,"anaphase-promoting complex","CC",1,0.00163322445170322
"GO:0099400",0.278089666901271,1,1,1,"caveola neck","CC",1,0.000233317778814746
"GO:1902773",0.278687282402467,0.890057228512063,4,11,"GTPase activator complex","CC",1,0.000933271115258983
"GO:0030112",0.2788742484271,1,1,1,"glycocalyx","CC",1,0.000233317778814746
"GO:0120234",0.2788742484271,1,1,1,"stereocilium coat","CC",1,0.000233317778814746
"GO:0035061",0.279592138280984,0.943111099979498,2,4,"interchromatin granule","CC",1,0.000466635557629491
"GO:0042581",0.281006794423277,0.778025133929025,41,150,"specific granule","CC",1,0.00956602893140457
"GO:0097444",0.282491266329785,0.942085514076943,2,4,"spine apparatus","CC",1,0.000466635557629491
"GO:0030120",0.282584641508036,0.804614581741111,18,63,"vesicle coat","CC",1,0.00419972001866542
"GO:0016459",0.286732487256812,0.809517457358317,15,50,"myosin complex","CC",1,0.00349976668222119
"GO:0097356",0.287320556227642,0.940357094064477,2,4,"perinucleolar compartment","CC",1,0.000466635557629491
"GO:0043541",0.287920968581833,0.940140450452913,2,4,"UDP-N-acetylglucosamine transferase complex","CC",1,0.000466635557629491
"GO:0098837",0.289448416811973,0.883813940133365,4,11,"postsynaptic recycling endosome","CC",1,0.000933271115258983
"GO:0044295",0.289548641826116,0.839160149073856,8,25,"axonal growth cone","CC",1,0.00186654223051797
"GO:0098685",0.29221328123389,0.782890057632919,26,91,"Schaffer collateral - CA1 synapse","CC",1,0.00606626224918339
"GO:0070702",0.29299171008202,1,1,1,"inner mucus layer","CC",1,0.000233317778814746
"GO:0070703",0.29299171008202,1,1,1,"outer mucus layer","CC",1,0.000233317778814746
"GO:1905369",0.2956635557641,0.779379269415871,26,95,"endopeptidase complex","CC",1,0.00606626224918339
"GO:0030117",0.297846026492946,0.777626970068768,26,94,"membrane coat","CC",1,0.00606626224918339
"GO:0048475",0.297846026492946,0.777626970068768,26,94,"coated membrane","CC",1,0.00606626224918339
"GO:0030672",0.298440030474482,0.766415805644583,36,131,"synaptic vesicle membrane","CC",1,0.00839944003733084
"GO:0099501",0.298440030474482,0.766415805644583,36,131,"exocytic vesicle membrane","CC",1,0.00839944003733084
"GO:0070847",0.298580848623804,0.831719606607716,8,26,"core mediator complex","CC",1,0.00186654223051797
"GO:0031090",0.298664101019669,0.716314551167021,907,3585,"organelle membrane","CC",1,0.211619225384974
"GO:0160227",0.299993792050565,0.897875333471226,3,8,"oligosaccharyltransferase complex B","CC",1,0.000699953336444237
"GO:0005868",0.30049881578022,0.838652858591473,7,22,"cytoplasmic dynein complex","CC",1,0.00163322445170322
"GO:0110142",0.301637986838902,0.897002310946842,3,8,"ubiquinone biosynthesis complex","CC",1,0.000699953336444237
"GO:0031209",0.30230200633812,0.876185135793697,4,11,"SCAR complex","CC",1,0.000933271115258983
"GO:1902710",0.302803533743872,0.847377639870715,6,18,"GABA receptor complex","CC",1,0.00139990667288847
"GO:0098796",0.303386625578697,0.720145597755954,311,1215,"membrane protein complex","CC",1,0.0725618292113859
"GO:0030141",0.304152555270388,0.724109633490528,209,817,"secretory granule","CC",1,0.0487634157722818
"GO:0044545",0.305419057725845,0.874306969345216,4,11,"NSL complex","CC",1,0.000933271115258983
"GO:0061673",0.307676312155306,0.893768781070632,3,8,"mitotic spindle astral microtubule","CC",1,0.000699953336444237
"GO:0030061",0.307895152406248,0.893650783854762,3,8,"mitochondrial crista","CC",1,0.000699953336444237
"GO:0005652",0.307994092181921,0.855362810955926,5,15,"nuclear lamina","CC",1,0.00116658889407373
"GO:0070531",0.308385620841094,0.893386121032794,3,8,"BRCA1-A complex","CC",1,0.000699953336444237
"GO:1990062",0.318424232822768,0.863664042984234,4,12,"RPAP3/R2TP/prefoldin-like complex","CC",1,0.000933271115258983
"GO:0000502",0.318933532760104,0.773816918076808,18,65,"proteasome complex","CC",1,0.00419972001866542
"GO:0032281",0.319776256054854,0.824709425942888,7,22,"AMPA glutamate receptor complex","CC",1,0.00163322445170322
"GO:0035770",0.321510763932938,0.709488727518094,182,701,"ribonucleoprotein granule","CC",1,0.0424638357442837
"GO:0098636",0.324927668921243,0.77443229819133,16,56,"protein complex involved in cell adhesion","CC",1,0.00373308446103593
"GO:0072559",0.325630427434161,0.883899450383987,3,8,"NLRP3 inflammasome complex","CC",1,0.000699953336444237
"GO:0016328",0.325641156208859,0.768608303496354,18,63,"lateral plasma membrane","CC",1,0.00419972001866542
"GO:1904949",0.326189709182628,0.744390625991266,33,121,"ATPase complex","CC",1,0.00769948670088661
"GO:0032421",0.326898872560445,0.767537539627324,18,63,"stereocilium bundle","CC",1,0.00419972001866542
"GO:0005942",0.328326632458196,0.84171055317697,5,15,"phosphatidylinositol 3-kinase complex","CC",1,0.00116658889407373
"GO:0045239",0.328879830763003,0.857024925258831,4,12,"tricarboxylic acid cycle heteromeric enzyme complex","CC",1,0.000933271115258983
"GO:0019898",0.32893728639249,0.734236114087685,42,155,"extrinsic component of membrane","CC",1,0.00979934671021932
"GO:0035098",0.331475366411285,0.839556520041711,5,15,"ESC/E(Z) complex","CC",1,0.00116658889407373
"GO:0060076",0.334222831277433,0.763968680286304,17,59,"excitatory synapse","CC",1,0.00396640223985068
"GO:0030286",0.335267957330193,0.772430417306232,14,48,"dynein complex","CC",1,0.00326644890340644
"GO:1990316",0.335289680087385,0.878431060164056,3,8,"Atg1/ULK1 kinase complex","CC",1,0.000699953336444237
"GO:1990071",0.335300787811385,0.852886037701938,4,12,"TRAPPII protein complex","CC",1,0.000933271115258983
"GO:0110016",0.33551087748466,0.878304526305203,3,8,"B-WICH complex","CC",1,0.000699953336444237
"GO:0031252",0.335669354652219,0.704164620182919,112,424,"cell leading edge","CC",1,0.0261315912272515
"GO:0005881",0.336346637826154,0.745203855970472,25,92,"cytoplasmic microtubule","CC",1,0.00583294447036864
"GO:0005640",0.337699916054806,0.794678327923484,9,30,"nuclear outer membrane","CC",1,0.00209986000933271
"GO:0000407",0.338124359797376,0.782330128068687,11,38,"phagophore assembly site","CC",1,0.0025664955669622
"GO:0098839",0.338152201647819,0.736096473157842,31,111,"postsynaptic density membrane","CC",1,0.00723285114325712
"GO:0030027",0.338640787633323,0.717597477347638,55,205,"lamellipodium","CC",1,0.012832477834811
"GO:0016592",0.339439723156556,0.7812601769038,11,38,"mediator complex","CC",1,0.0025664955669622
"GO:0016600",0.339957587645691,0.875748374134754,3,8,"flotillin complex","CC",1,0.000699953336444237
"GO:0005849",0.340252791740098,0.808364347741526,7,23,"mRNA cleavage factor complex","CC",1,0.00163322445170322
"GO:0044294",0.340474267445789,0.875449824896305,3,8,"dendritic growth cone","CC",1,0.000699953336444237
"GO:0060170",0.341080298153913,0.750356266803455,20,72,"ciliary membrane","CC",1,0.00466635557629491
"GO:0016327",0.343380753598044,0.817105633685459,6,19,"apicolateral plasma membrane","CC",1,0.00139990667288847
"GO:0097013",0.343993626653689,0.907774429668267,2,5,"phagocytic vesicle lumen","CC",1,0.000466635557629491
"GO:0097255",0.345008501638267,0.907295823570833,2,5,"R2TP complex","CC",1,0.000466635557629491
"GO:0071953",0.345755287846528,0.906942836211016,2,5,"elastic fiber","CC",1,0.000466635557629491
"GO:0046540",0.346970927600595,0.78015803423136,10,35,"U4/U6 x U5 tri-snRNP complex","CC",1,0.00233317778814746
"GO:0097526",0.346970927600595,0.78015803423136,10,35,"spliceosomal tri-snRNP complex","CC",1,0.00233317778814746
"GO:0031501",0.34886513622137,0.905465493684461,2,5,"mannosyltransferase complex","CC",1,0.000466635557629491
"GO:0070449",0.352239525934145,0.903848952884477,2,5,"elongin complex","CC",1,0.000466635557629491
"GO:0005859",0.353067426973277,0.841188286264743,4,12,"muscle myosin complex","CC",1,0.000933271115258983
"GO:0150005",0.353475193947777,0.822261208721327,5,16,"enzyme activator complex","CC",1,0.00116658889407373
"GO:0001527",0.353710177189533,0.84075831038176,4,12,"microfibril","CC",1,0.000933271115258983
"GO:0097512",0.35491746400052,0.902555999334947,2,5,"cardiac myofibril","CC",1,0.000466635557629491
"GO:0097504",0.355092067880475,0.839832269085485,4,12,"Gemini of Cajal bodies","CC",1,0.000933271115258983
"GO:0005635",0.355842011907777,0.682498530395547,127,489,"nuclear envelope","CC",1,0.0296313579094727
"GO:0036021",0.356768917304924,0.901656867214177,2,5,"endolysosome lumen","CC",1,0.000466635557629491
"GO:0030864",0.35681741939898,0.734395039848307,21,76,"cortical actin cytoskeleton","CC",1,0.00489967335510966
"GO:0031985",0.357242336233833,0.721035914978972,29,106,"Golgi cisterna","CC",1,0.00676621558562762
"GO:0097539",0.35795872535061,0.865156887479665,3,8,"ciliary transition fiber","CC",1,0.000699953336444237
"GO:0071159",0.358197576981074,0.900960135273962,2,5,"NF-kappaB complex","CC",1,0.000466635557629491
"GO:0005955",0.36008542081296,0.900035553137651,2,5,"calcineurin complex","CC",1,0.000466635557629491
"GO:1990393",0.362668015382867,0.898763477716949,2,5,"3M complex","CC",1,0.000466635557629491
"GO:0030289",0.363123420426144,0.898538295932506,2,5,"protein phosphatase 4 complex","CC",1,0.000466635557629491
"GO:0005902",0.363816378052924,0.725948423471499,22,81,"microvillus","CC",1,0.00513299113392441
"GO:0043209",0.36462648316593,0.75085874004725,13,46,"myelin sheath","CC",1,0.00303313112459169
"GO:0033553",0.365196788183507,0.897509789136501,2,5,"rDNA heterochromatin","CC",1,0.000466635557629491
"GO:0042611",0.365304006809894,0.790343674515087,7,22,"MHC protein complex","CC",1,0.00163322445170322
"GO:0005964",0.365323082863935,0.897446964876735,2,5,"phosphorylase kinase complex","CC",1,0.000466635557629491
"GO:0005726",0.366583462367811,0.896818896751242,2,5,"perichromatin fibrils","CC",1,0.000466635557629491
"GO:0098894",0.36950122575194,0.895357221713372,2,5,"extrinsic component of presynaptic endocytic zone membrane","CC",1,0.000466635557629491
"GO:0160226",0.371249624413303,0.852547427840475,3,9,"oligosaccharyltransferase complex A","CC",1,0.000699953336444237
"GO:0031011",0.371560758801883,0.809145303591233,5,16,"Ino80 complex","CC",1,0.00116658889407373
"GO:0030532",0.373116386344205,0.7215030434757,20,75,"small nuclear ribonucleoprotein complex","CC",1,0.00466635557629491
"GO:0055037",0.374331554218195,0.684109766706401,55,209,"recycling endosome","CC",1,0.012832477834811
"GO:0035097",0.377012465198938,0.720859395583676,19,69,"histone methyltransferase complex","CC",1,0.00443303779748017
"GO:0031466",0.377965657004711,0.80441528776982,5,16,"Cul5-RING ubiquitin ligase complex","CC",1,0.00116658889407373
"GO:0000172",0.378056150260663,0.848221502085134,3,9,"ribonuclease MRP complex","CC",1,0.000699953336444237
"GO:0001726",0.378291580457917,0.683845525075108,49,184,"ruffle","CC",1,0.0114325711619225
"GO:0031415",0.378586463783914,0.890736591009698,2,5,"NatA complex","CC",1,0.000466635557629491
"GO:0005905",0.378635423416715,0.714964908083019,21,76,"clathrin-coated pit","CC",1,0.00489967335510966
"GO:0099535",0.378697027512994,0.823673546337518,4,12,"synapse-associated extracellular matrix","CC",1,0.000933271115258983
"GO:0099012",0.379846513430234,0.890087413205807,2,5,"neuronal dense core vesicle membrane","CC",1,0.000466635557629491
"GO:1990508",0.381367487939163,0.889301088636433,2,5,"CKM complex","CC",1,0.000466635557629491
"GO:0099080",0.382418664618658,0.640195760101731,419,1644,"supramolecular complex","CC",1,0.0977601493233784
"GO:0042627",0.383565649108439,0.844677692619587,3,9,"chylomicron","CC",1,0.000699953336444237
"GO:0098892",0.383773394714104,0.888051179829788,2,5,"extrinsic component of postsynaptic specialization membrane","CC",1,0.000466635557629491
"GO:0099147",0.383773394714104,0.888051179829788,2,5,"extrinsic component of postsynaptic density membrane","CC",1,0.000466635557629491
"GO:0001674",0.383879016337155,0.817334775901623,4,13,"female germ cell nucleus","CC",1,0.000933271115258983
"GO:0000781",0.386521171976256,0.679247657264089,44,168,"chromosome, telomeric region","CC",1,0.0102659822678488
"GO:0030126",0.386557522029423,0.815422812696571,4,13,"COPI vesicle coat","CC",1,0.000933271115258983
"GO:0035748",0.387295943580302,0.886207660164185,2,5,"myelin sheath abaxonal region","CC",1,0.000466635557629491
"GO:0070821",0.388941331184215,0.709956449380014,19,70,"tertiary granule membrane","CC",1,0.00443303779748017
"GO:0045180",0.39049594414911,0.884518984514995,2,5,"basal cortex","CC",1,0.000466635557629491
"GO:0005642",0.390618131095311,0.884454240841852,2,5,"annulate lamellae","CC",1,0.000466635557629491
"GO:0030663",0.390683027410899,0.793043890788401,5,17,"COPI-coated vesicle membrane","CC",1,0.00116658889407373
"GO:0000782",0.390770648785676,0.812398448820575,4,13,"telomere cap complex","CC",1,0.000933271115258983
"GO:0000783",0.390770648785676,0.812398448820575,4,13,"nuclear telomere cap complex","CC",1,0.000933271115258983
"GO:1902911",0.390811995750105,0.679222482926745,39,148,"protein kinase complex","CC",1,0.00909939337377508
"GO:0030677",0.391357580944179,0.811975475236618,4,13,"ribonuclease P complex","CC",1,0.000933271115258983
"GO:0019005",0.391650418064463,0.713022550110952,17,62,"SCF ubiquitin ligase complex","CC",1,0.00396640223985068
"GO:0005730",0.393221434726309,0.635393076849639,253,1001,"nucleolus","CC",1,0.0590293980401307
"GO:0099243",0.394860109633256,0.776449494262796,6,20,"extrinsic component of synaptic membrane","CC",1,0.00139990667288847
"GO:0032983",0.39612852454408,0.881514137304071,2,5,"kainate selective glutamate receptor complex","CC",1,0.000466635557629491
"GO:0000938",0.398013760384426,0.880499111609252,2,5,"GARP complex","CC",1,0.000466635557629491
"GO:0005736",0.398722992089683,0.806633219088314,4,13,"RNA polymerase I complex","CC",1,0.000933271115258983
"GO:0005637",0.399264432522122,0.71627119248763,14,51,"nuclear inner membrane","CC",1,0.00326644890340644
"GO:0030981",0.399519034830959,0.879685297739053,2,5,"cortical microtubule cytoskeleton","CC",1,0.000466635557629491
"GO:0044224",0.399809009432363,0.808671748079255,4,12,"juxtaparanode region of axon","CC",1,0.000933271115258983
"GO:0032059",0.400211170310552,0.833739644150492,3,9,"bleb","CC",1,0.000699953336444237
"GO:0030175",0.401097614619622,0.683531969980953,27,100,"filopodium","CC",1,0.00629958002799813
"GO:0071004",0.405832978421357,0.781393160219161,5,17,"U2-type prespliceosome","CC",1,0.00116658889407373
"GO:0071010",0.405832978421357,0.781393160219161,5,17,"prespliceosome","CC",1,0.00116658889407373
"GO:0042382",0.405870663822929,0.829940836038287,3,9,"paraspeckles","CC",1,0.000699953336444237
"GO:0051233",0.408418713352027,0.728107576998662,10,36,"spindle midzone","CC",1,0.00233317778814746
"GO:0036452",0.412427113250998,0.739178772831732,8,29,"ESCRT complex","CC",1,0.00186654223051797
"GO:0005592",0.412646575259802,0.872460431091111,2,5,"collagen type XI trimer","CC",1,0.000466635557629491
"GO:0031091",0.412904799710494,0.678885828533021,23,88,"platelet alpha granule","CC",1,0.00536630891273915
"GO:0005801",0.412939186386992,0.688220347457818,19,70,"cis-Golgi network","CC",1,0.00443303779748017
"GO:0090734",0.415931287954929,0.659301700123261,35,134,"site of DNA damage","CC",1,0.0081661222585161
"GO:0016461",0.417819432222529,0.821785910768669,3,9,"unconventional myosin complex","CC",1,0.000699953336444237
"GO:0017053",0.417865205545361,0.678857636898693,21,78,"transcription repressor complex","CC",1,0.00489967335510966
"GO:1902494",0.418210015961586,0.604788396714431,426,1691,"catalytic complex","CC",1,0.0993933737750817
"GO:0044615",0.418351611474829,0.792083408896605,4,13,"nuclear pore nuclear basket","CC",1,0.000933271115258983
"GO:0030915",0.419924269399246,0.820330329890107,3,9,"Smc5-Smc6 complex","CC",1,0.000699953336444237
"GO:0160045",0.420768413406725,0.942928132750033,1,2,"TMEM240-body","CC",1,0.000233317778814746
"GO:0097058",0.420768413406728,0.942928132750031,1,2,"CRLF-CLCF1 complex","CC",1,0.000233317778814746
"GO:1990617",0.420768413406731,0.942928132750027,1,2,"CHOP-ATF4 complex","CC",1,0.000233317778814746
"GO:1990660",0.420768413406743,0.942928132750016,1,2,"calprotectin complex","CC",1,0.000233317778814746
"GO:0045251",0.420768413406743,0.942928132750015,1,2,"electron transfer flavoprotein complex","CC",1,0.000233317778814746
"GO:1990724",0.420768413406746,0.942928132750012,1,2,"galectin complex","CC",1,0.000233317778814746
"GO:1904856",0.420768413406751,0.942928132750008,1,2,"cytolytic granule lumen","CC",1,0.000233317778814746
"GO:0097145",0.420768436553414,0.942928125484889,1,2,"BAK complex","CC",1,0.000233317778814746
"GO:0005656",0.42077124467122,0.942927244101833,1,2,"nuclear pre-replicative complex","CC",1,0.000233317778814746
"GO:0036387",0.42077124467122,0.942927244101833,1,2,"pre-replicative complex","CC",1,0.000233317778814746
"GO:0140738",0.420790391635493,0.94292123421061,1,2,"NLRP6 inflammasome complex","CC",1,0.000233317778814746
"GO:0071595",0.42082394783302,0.942910700514911,1,2,"Nem1-Spo7 phosphatase complex","CC",1,0.000233317778814746
"GO:0033065",0.420844052861606,0.942904388691676,1,2,"Rad51C-XRCC3 complex","CC",1,0.000233317778814746
"GO:0005674",0.420849670328894,0.94290262504796,1,2,"transcription factor TFIIF complex","CC",1,0.000233317778814746
"GO:0002079",0.420930453592162,0.942877258610304,1,2,"inner acrosomal membrane","CC",1,0.000233317778814746
"GO:0098594",0.42104931405769,0.94283992223687,1,2,"mucin granule","CC",1,0.000233317778814746
"GO:0033257",0.421244208675814,0.942778667362825,1,2,"Bcl3/NF-kappaB2 complex","CC",1,0.000233317778814746
"GO:0031095",0.421297733193569,0.819377430508799,3,9,"platelet dense tubular network membrane","CC",1,0.000699953336444237
"GO:0032044",0.421320668731976,0.942754624387349,1,2,"DSIF complex","CC",1,0.000233317778814746
"GO:0099160",0.421550790376163,0.942682222234148,1,2,"postsynaptic intermediate filament cytoskeleton","CC",1,0.000233317778814746
"GO:0160056",0.421986174894546,0.942545074471029,1,2,"macropinosome membrane","CC",1,0.000233317778814746
"GO:0017177",0.422028603032876,0.942531697919996,1,2,"glucosidase II complex","CC",1,0.000233317778814746
"GO:1902687",0.422028603032876,0.942531697919996,1,2,"glucosidase complex","CC",1,0.000233317778814746
"GO:0046695",0.422125185939885,0.94250124006026,1,2,"SLIK (SAGA-like) complex","CC",1,0.000233317778814746
"GO:0000930",0.42268344627688,0.768137827160342,5,17,"gamma-tubulin complex","CC",1,0.00116658889407373
"GO:1990184",0.422870865920385,0.94226572889565,1,2,"amino acid transport complex","CC",1,0.000233317778814746
"GO:1904423",0.423904625135718,0.941938183448738,1,2,"dehydrodolichyl diphosphate synthase complex","CC",1,0.000233317778814746
"GO:0032311",0.424014442649806,0.941903316156913,1,2,"angiogenin-PRI complex","CC",1,0.000233317778814746
